sun_x,sun_y,sun_z
0.007358350271233208,-0.0004740948826151237,-0.0001885781368057494
0.007360583531071139,-0.0004745042195771139,-0.00018863619730529268
0.007362817971014782,-0.000474912359802279,-0.00018869428242740342
0.007365053592099007,-0.00047531930416129666,-0.00018875239264613748
0.007367290395706816,-0.0004757250532599401,-0.00018881052845776532
0.007369528383518668,-0.0004761296074202539,-0.00018886869037467143
0.007371767557465513,-0.0004765329666694186,-0.00018892687892021313
0.00737400791968592,-0.00047693513073470117,-0.00018898509462444385
0.007376249472487431,-0.0004773360990431102,-0.00018904333802059926
0.00737849221831204,-0.0004777358707246083,-0.00018910160964224335
0.007380736159705593,-0.00047813444461794013,-0.00018915991002097903
0.007382981299290801,-0.00047853181927832213,-0.00018921823968463426
0.007385227639743573,-0.00047892799298640055,-0.00018927659915584573
0.007387475183772303,-0.0004793229637580175,-0.00018933498895097248
0.0073897239340998235,-0.00047971672935443393,-0.0001893934095792802
0.00739197389344767,-0.0004801092872927472,-0.00018945186154234757
0.007394225064522434,-0.000480500634856311,-0.0001895103453336523
0.007396477450003906,-0.0004808907691050201,-0.00018956886143830395
0.007398731052534811,-0.00048127968688536357,-0.00018962741033289382
0.0074009858747119284,-0.00048166738484018464,-0.00018968599248543968
0.007403241919078438,-0.0004820538594181077,-0.0001897446083554065
0.007405499188117334,-0.00048243910688261027,-0.00018980325839378792
0.007407757684245796,-0.00048282312332073135,-0.000189861943043237
0.007410017409810397,-0.00048320590465141753,-0.0001899206627382361
0.007412278367083083,-0.00048358744663350986,-0.0001899794179052986
0.00741454055825784,-0.00048396774487338066,-0.0001900382089631974
0.0074168039854479815,-0.0004843467948322311,-0.00019009703632321467
0.007419068650684044,-0.00048472459183305643,-0.00019015590038941012
0.007421334555912208,-0.0004851011310672885,-0.00019021480155890545
0.007423601702993269,-0.0004854764076011187,-0.00019027374022218254
0.007425870093702104,-0.0004858504163815037,-0.00019033271676339444
0.007428139729727638,-0.00048622315224185,-0.00019039173156068783
0.007430410612673317,-0.0004865946099073695,-0.00019045078498653597
0.007432682744058058,-0.00048696478400008913,-0.00019050987740808128
0.007434956125317722,-0.000487333669043495,-0.00019056900918748654
0.007437230757807098,-0.0004877012594667788,-0.00019062818068229284
0.007439506642802403,-0.00048806754960864724,-0.00019068739224578315
0.0074417837815043495,-0.0004884325337206439,-0.00019074664422734792
0.007444062175041751,-0.000488796205969919,-0.00019080593697285022
0.007446341824475724,-0.0004891585604413724,-0.00019086527082498502
0.007448622730804473,-0.0004895195911390729,-0.00019092464612362642
0.007450904894968677,-0.0004898792919868443,-0.0001909840632061548
0.007453188317857487,-0.0004902376568278844,-0.00019104352240775308
0.007455473000315098,-0.0004905946794232605,-0.00019110302406165854
0.007457758943147905,-0.0004909503534490987,-0.00019116256849935258
0.007460046147132149,-0.0004913046724922573,-0.00019122215605066662
0.007462334613022007,-0.0004916576300442409,-0.0001912817870437767
0.007464624341557967,-0.0004920092194930814,-0.00019134146180505344
0.0074669153334753335,-0.0004923594341128831,-0.00019140118065872426
0.007469207589512585,-0.0004927082670506914,-0.0001914609439262989
0.007471501110419241,-0.0004930557113103307,-0.00019152075192569563
0.007473795896962798,-0.0004934017597328346,-0.00019158060496999682
0.007476091949934098,-0.0004937464049731018,-0.00019164050336574741
0.007478389270150391,-0.0004940896394724388,-0.00019170044741069912
0.0074806878584550976,-0.0004944314554267231,-0.00019176043739088907
0.007482987715713101,-0.0004947718447500461,-0.00019182047357693279
0.007485288842800098,-0.0004951107990338997,-0.0001918805562194039
0.007487591240584362,-0.0004954483095022662,-0.0001919406855431767
0.007489894909898966,-0.0004957843669633987,-0.0001920008617406194
0.007492199851502422,-0.0004961189617596383,-0.00019206108496355877
0.007494506066025595,-0.0004964520837173361,-0.0001921213553139915
0.007496813553902962,-0.0004967837220998091,-0.00019218167283360161
0.007499122315286686,-0.0004971138655672411,-0.0001922420374922664
0.007501432349942863,-0.0004974425021484326,-0.00019230244917589157
0.007503743657130583,-0.0004977696192301964,-0.00019236290767410896
0.007506056235466321,-0.0004980952035707519,-0.00019242341266858574
0.007508370082778444,-0.0004984192413434483,-0.00019248396372290375
0.0075106851959592606,-0.0004987417182162588,-0.00019254456027513217
0.007513001570824535,-0.0004990626194704963,-0.00019260520163428868
0.007515319201992448,-0.0004993819301590411,-0.00019266588698180892
0.007517638082794806,-0.0004996996353001897,-0.00019272661537888194
0.007519958205232492,-0.0005000157200985163,-0.00019278738578004778
0.007522279559984388,-0.0005003301701796736,-0.00019284819705283433
0.007524602136474282,-0.0005006429718227544,-0.00019290904800250971
0.007526925922994319,-0.0005009541121725787,-0.00019296993740037697
0.007529250906877326,-0.0005012635794155221,-0.000193030864013567
0.00753157707470492,-0.000501571362906217,-0.00019309182663409738
0.007533904412534944,-0.0005018774532379667,-0.0001931528241050989
0.00753623290613074,-0.0005021818422559546,-0.00019321385534253556
0.007538562541176344,-0.0005024845230181371,-0.00019327491935135476
0.007540893303465043,-0.000502785489713129,-0.00019333601523567989
0.0075432251790532225,-0.0005030847375469302,-0.0001933971422032719
0.007545558154375968,-0.0005033822626109566,-0.00019345829956495615
0.007547892216324898,-0.0005036780617428738,-0.00019351948672999638
0.007550227352291642,-0.0005039721323897399,-0.00019358070319850875
0.007552563550182235,-0.0005042644724804864,-0.00019364194855197144
0.007554900798408472,-0.0005045550803122915,-0.00019370322244275805
0.007557239085862265,-0.0005048439544532121,-0.00019376452458344225
0.007559578401878489,-0.0005051310936617181,-0.00019382585473643057
0.007561918736190992,-0.0005054164968225293,-0.00019388721270430034
0.00756426007888546,-0.0005057001628973716,-0.00019394859832107188
0.007566602420351944,-0.0005059820908888376,-0.00019401001144452257
0.007568945751239036,-0.0005062622798153849,-0.00019407145194956488
0.007571290062411026,-0.0005065407286955354,-0.00019413291972265192
0.0075736353449088085,-0.0005068174365394844,-0.00019419441465713547
0.007575981589914932,-0.0005070924023465277,-0.00019425593664948318
0.007578328788722899,-0.0005073656251069502,-0.0001943174855962534
0.007580676932710628,-0.0005076371038072336,-0.00019437906139172615
0.007583026013317842,-0.0005079068374376569,-0.0001944406639260949
0.007585376022027112,-0.0005081748250015411,-0.00019450229308413152
0.007587726950348228,-0.0005084410655255535,-0.00019456394874424763
0.007590078789805546,-0.0005087055580706098,-0.00019462563077788346
0.0075924315319280174,-0.0005089683017430325,-0.00019468733904916806
0.0075947851682415645,-0.0005092292957056977,-0.00019474907341479998
0.0075971396902635435,-0.0005094885391889833,-0.0001948108337241086
0.0075994950894990206,-0.0005097460315013768,-0.00019487261981926076
0.007601851357438659,-0.0005100017720396499,-0.00019493443153558546
0.007604208485557998,-0.0005102557602985327,-0.0001949962687019927
0.007606566465317962,-0.0005105079958798481,-0.00019505813114146822
0.007608925288166452,-0.000510758478501085,-0.0001951200186716286
0.0076112849455408855,-0.0005110072080033977,-0.00019518193110532454
0.007613645428871577,-0.0005112541843590309,-0.0001952438682512828
0.007616006729585884,-0.0005114994076781753,-0.00019530582991477888
0.00761836883911302,-0.0005117428782152587,-0.0001953678158983343
0.00762073174888948,-0.0005119845963746841,-0.00019542982600243393
0.007623095450365045,-0.0005122245627160191,-0.00019549186002626
0.0076254599350092924,-0.0005124627779586476,-0.0001955539177684388
0.007627825194318624,-0.0005126992429858846,-0.0001956159990277995
0.007630191219823738,-0.0005129339588485559,-0.0001956781036041417
0.007632558003097583,-0.0005131669267680417,-0.00019574023129901186
0.007634925535763737,-0.0005133981481387686,-0.00019580238191648554
0.007637293809505251,-0.0005136276245301436,-0.0001958645552639558
0.007639662816073914,-0.0005138553576879012,-0.0001959267511529251
0.0076420325472999935,-0.0005140813495348364,-0.00019598896939979963
0.00764440299510241,-0.0005143056021708843,-0.00019605120982668325
0.007646774151499393,-0.0005145281178724943,-0.00019611347226216892
0.007649146008619623,-0.0005147488990912379,-0.0001961757565421224
0.007651518558713843,-0.0005149679484515723,-0.00019623806251045455
0.007653891794166986,-0.0005151852687476672,-0.00019630039001987463
0.007656265707510809,-0.0005154008629391819,-0.00019636273893261584
0.007658640291436999,-0.0005156147341458632,-0.00019642510912112288
0.007661015538810791,-0.0005158268856408057,-0.0001964875004686865
0.007663391442685007,-0.0005160373208421917,-0.00019654991287000744
0.007665767996314501,-0.0005162460433033024,-0.00019661234623166715
0.007668145193170888,-0.0005164530567005563,-0.0001966748004724776
0.007670523026957439,-0.0005166583648193016,-0.00019673727552367484
0.0076729014916239605,-0.0005168619715370544,-0.00019679977132891485
0.007675280581381353,-0.0005170638808038498,-0.00019686228784401857
0.007677660290715551,-0.0005172640966193411,-0.0001969248250364053
0.007680040614400314,-0.0005174626230062775,-0.00019698738288413982
0.0076824215475082966,-0.0005176594639799882,-0.0001970499613745066
0.0076848030854195825,-0.000517854623513537,-0.00019711256050201182
0.007687185223826711,-0.0005180481054982841,-0.00019717518026570046
0.007689567958734966,-0.0005182399136997195,-0.00019723782066566637
0.007691951286456484,-0.000518430051708641,-0.00019730048169862679
0.007694335203596442,-0.0005186185228880565,-0.00019736316335243503
0.007696719707029407,-0.0005188053303166167,-0.0001974258655994197
0.007699104793863743,-0.0005189904767299626,-0.00019748858838847074
0.007701490461391931,-0.0005191739644620991,-0.00019755133163584858
0.007703876707024837,-0.0005193557953897825,-0.0001976140952147805
0.007706263528208447,-0.0005195359708838973,-0.00019767687894403215
0.007708650922322414,-0.0005197144917728003,-0.00019773968257580187
0.0077110388865611465,-0.0005198913583234978,-0.0001978025057834839
0.007713427417800043,-0.0005200665702470577,-0.0001978653481500608
0.007715816512451762,-0.0005202401267346119,-0.00019792820915809622
0.007718206166320115,-0.0005204120265293537,-0.00019799108818246077
0.007720596374461643,-0.0005205822680378941,-0.0001980539844869924
0.00772298713106695,-0.0005207508494811032,-0.00019811689722620522
0.007725378429374632,-0.0005209177690803367,-0.00019817982545289082
0.007727770261629751,-0.0005210830252702071,-0.0001982427681319843
0.007730162619095902,-0.0005212466169246211,-0.00019830572416043807
0.007732555492125126,-0.0005214085435795816,-0.0001983686923921467
0.007734948870283961,-0.0005215688056351113,-0.00019843167166632032
0.007737342742527604,-0.0005217274045200446,-0.00019849466083724583
0.007739737097408949,-0.0005218843428072569,-0.00019855765880320278
0.007742131923305894,-0.0005220396242724792,-0.00019862066453245155
0.0077445272086495015,-0.0005221932538960798,-0.00019868367708464753
0.007746922942137224,-0.0005223452378129491,-0.0001987466956266502
0.007749319112918864,-0.0005224955832199443,-0.0001988097194423725
0.007751715710747418,-0.0005226442982527881,-0.00019887274793691927
0.0077541127260915,-0.0005227913918448398,-0.00019893578063572776
0.007756510150209934,-0.0005229368735791325,-0.00019899881717969637
0.007758907975192054,-0.0005230807535430531,-0.00019906185731738996
0.007761306193968991,-0.0005232230421925645,-0.0001991249008953707
0.0077637048003019755,-0.0005233637502304122,-0.00019918794784756988
0.007766103788753656,-0.0005235028885006063,-0.0001992509981844379
0.00776850315464788,-0.0005236404678997683,-0.00019931405198241807
0.007770902894022502,-0.0005237764993047248,-0.00019937710937411527
0.007773303003578913,-0.0005239109935149604,-0.00019944017053938042
0.007775703480631015,-0.000524043961208132,-0.00019950323569741657
0.007778104323055615,-0.0005241754129066978,-0.00019956630509992596
0.007780505529245531,-0.0005243053589537521,-0.00019962937902526102
0.007782907098066173,-0.000524433809496303,-0.00019969245777350504
0.00778530902881599,-0.0005245607744744301,-0.00019975554166238986
0.00778771132119089,-0.0005246862636149866,-0.00019981863102395029
0.007790113975252516,-0.0005248102864287313,-0.00019988172620181532
0.00779251699140021,-0.0005249328522099781,-0.00019994482754904234
0.007794920370346345,-0.0005250539700380368,-0.00020000793542640787
0.00779732411309472,-0.0005251736487798697,-0.00020007105020107947
0.0077997282209217094,-0.0005252918970935201,-0.00020013417224560185
0.007802132695359826,-0.0005254087234319775,-0.00020019730193714032
0.007804537538183422,-0.0005255241360472236,-0.00020026043965693432
0.0078069427513962454,-0.0005256381429942782,-0.00020032358578991899
0.007809348337220608,-0.000525750752135114,-0.00020038674072448337
0.0078117542980879525,-0.0005258619711423489,-0.00020044990485233632
0.007814160636630629,-0.0005259718075026595,-0.00020051307856845817
0.007816567355674705,-0.000526080268519879,-0.00020057626227112
0.007818974458233699,-0.0005261873613177632,-0.00020063945636195567
0.007821381947503071,-0.0005262930928424174,-0.00020070266124607548
0.007823789826855427,-0.0005263974698643899,-0.00020076587733221146
0.0078261980998363,-0.0005265004989804357,-0.0002008291050328877
0.007828606770160486,-0.000526602186614966,-0.00020089234476461016
0.007831015841708843,-0.0005267025390211923,-0.00020095559694807122
0.007833425318525548,-0.0005268015622819785,-0.00020101886200836662
0.007835835204815738,-0.0005268992623104105,-0.00020108214037522145
0.00783824550494356,-0.0005269956448500896,-0.00020114543248322454
0.007840656223430569,-0.0005270907154751541,-0.00020120873877206894
0.007843067364954501,-0.000527184479590027,-0.0002012720596867985
0.007845478934348414,-0.0005272769424288843,-0.000201335395678059
0.007847890936600176,-0.0005273681090548293,-0.0002013987472023534
0.007850303376852353,-0.0005274579843587529,-0.00020146211472230014
0.00785271626040248,-0.0005275465730578524,-0.0002015254987068934
0.007855129592703732,-0.0005276338796937676,-0.00020158889963176296
